ra,dec,z
228.129352534,15.131818105,0.0652345
229.115734106,15.032891883,0.0558303
229.223236076,14.907822187,0.0291506
233.712987439,13.901364552,0.0605716
236.543492211,12.982413308,0.0552549
239.103469934,12.452953653,0.0555359
239.170418958,12.28832173,0.0355115
239.270945439,12.35254216,0.0506126
240.976672346,11.937499358,0.0485875
241.998731264,11.58098875,0.0486358
242.44918553,11.447356424,0.0491763
243.075378865,11.315662678,0.0492596
243.185594598,11.209802992,0.0663465
243.441178406,11.04271996,0.0404854
243.726612303,11.095767737,0.0651678
244.635778437,10.811160036,0.0335666
245.832167078,10.317424599,0.0339525
245.853492248,10.353428864,0.0326098
246.751960967,10.080909795,0.050732
246.844200152,9.988725279,0.0430451
248.089833876,9.738872904,0.0524073
248.066686046,9.583794018,0.0622704
194.210499394,20.531510318,0.0604941
195.656317528,20.315610627,0.0649247
195.763696024,20.47339034,0.0654031
196.789431186,20.408095132,0.0660405
197.051848335,20.244144822,0.0635671
199.492218851,20.127424189,0.0626303
199.896846021,20.138402362,0.0301229
205.653173583,19.563870375,0.0398509
206.455447506,19.500441831,0.0621428
208.316075466,19.294498691,0.0640905
210.229716691,19.027820228,0.0597143
210.605690724,18.817925468,0.0610335
210.714715258,18.810169756,0.0514452
211.703409778,18.703333315,0.056072
212.156792154,18.716236213,0.0569168
212.679002275,18.671879698,0.055825
213.060617397,18.647361361,0.0559502
213.267537814,18.621796005,0.0556508
213.602156629,18.46071546,0.0553232
214.073706784,18.304256,0.0533064
214.310589314,18.274936432,0.0502475
214.499099338,18.235037247,0.0535312
215.056563292,18.308965311,0.0528593
215.435379879,18.066344911,0.0630551
216.357125084,18.005861793,0.0286605
216.782168815,17.951945196,0.0530654
217.683142269,17.810440004,0.0507714
218.319551849,17.711798668,0.0493382
220.213578395,17.250452691,0.0531499
220.396129608,17.345114869,0.0567671
220.454531516,17.328074899,0.0562021
220.619997151,17.313102177,0.0531546
221.495406142,16.987818065,0.0651409
221.824786262,16.947061617,0.0544135
222.882016194,16.758475398,0.0589985
223.543690691,16.700350084,0.0566835
223.617873285,16.576153715,0.0570219
223.832606272,16.506109656,0.0206726
224.36387714,16.422171204,0.0454905
224.74898579,16.393207756,0.0317362
226.162611605,16.099200676,0.0456014
227.615906891,15.740485972,0.0462143
228.801064105,15.403440971,0.0457121
237.7068487,13.288615399,0.0366497
238.880428665,12.895347183,0.0336428
239.047142958,12.835570762,0.0555835
241.042999685,12.271732291,0.0479289
241.052049317,12.176979026,0.0474921
241.135101868,12.155428854,0.033851
241.226367908,12.127571941,0.0400324
242.141463024,11.90844665,0.0636839
244.579646293,11.150467408,0.0493552
196.283401702,20.770687029,0.0640383
198.547259346,20.705271529,0.0630597
198.647085513,20.579384956,0.063072
207.05874373,19.734938478,0.02704
208.381472976,19.683000756,0.0650299
208.309187579,19.602649487,0.0627066
208.370058602,19.564852435,0.057092
208.815615761,19.563660443,0.0277529
209.406625917,19.50503641,0.0634459
209.819830925,19.350916153,0.0629857
209.844319836,19.447409996,0.062233
210.028876258,19.45584143,0.0523038
210.548907735,19.357217777,0.0597527
210.601734964,19.363105229,0.0592243
210.87387373,19.210184779,0.0523908
211.814455976,19.203681111,0.0557091
211.841653972,19.089099961,0.0580828
211.946649471,19.088723775,0.0558569
212.01606013,19.185055079,0.0557324
212.70989791,19.055194036,0.0666051
212.743011901,19.044582067,0.0648459
213.249748133,18.888337089,0.0568605
213.688922924,18.883082574,0.0555853
213.857007106,18.755621457,0.0558184
214.498053859,18.740076614,0.0543425
214.627308598,18.629043318,0.0532401
214.89257639,18.60762191,0.0522884
243.358312539,11.999110903,0.0649477
243.747148715,11.843014627,0.0349807
244.483644408,11.617562082,0.0341627
151.908862817,15.891451692,0.0477685
152.95028027,16.118345706,0.0396028
153.498414483,16.259407049,0.0662009
153.550089167,16.237054691,0.0665575
153.734874775,16.348448666,0.0529551
155.836690032,16.671282436,0.0455767
156.035762417,16.741889528,0.0185751
156.080821221,16.765711005,0.0542198
160.764353056,17.32462227,0.0395725
161.466727949,17.600833325,0.066549
161.82888905,17.611794242,0.0413932
161.994394745,17.602436871,0.0413641
161.990440855,17.629417291,0.0665159
162.555994344,17.745393931,0.0553559
162.707550414,17.739061151,0.0567404
162.822826922,17.765297696,0.0570345
162.938152034,17.7565788,0.0324429
163.56468714,17.756252757,0.0373974
164.472476082,17.800018604,0.051777
164.666515477,17.878663843,0.0520168
165.098510416,17.970106165,0.066009
165.454972107,18.086546473,0.046288
137.756943724,13.413979101,0.0292854
139.879262357,13.868415248,0.050296
140.409949161,13.966195169,0.0347433
142.470202842,14.451682576,0.051447
143.105388927,14.67430587,0.0342977
143.383435563,14.584527368,0.0197623
143.475585008,14.636109991,0.064841
146.106526244,15.215052569,0.0517642
147.835042284,15.541566895,0.065083
147.83055709,15.687377296,0.0405052
147.851715553,15.593869896,0.0650281
148.950882807,15.829085052,0.0628184
148.956573543,15.878852095,0.0633159
149.08390638,15.993507901,0.0636303
155.354605788,17.008525951,0.0648393
155.456682155,17.069360466,0.043906
155.472855348,16.984579155,0.0359886
155.688162604,17.136631176,0.0669822
155.758453324,17.072709648,0.0553474
156.112321115,17.142417524,0.0354177
156.358175905,17.261562702,0.0184722
157.560233089,17.32158194,0.0654658
157.602151199,17.476507187,0.0659132
158.67317037,17.558424059,0.0464713
158.707600369,17.451217606,0.0557156
158.775145972,17.509818844,0.0561105
159.768067249,17.767510879,0.0653107
159.989255174,17.672082198,0.0570594
161.146695872,17.929874831,0.0559911
161.931485196,17.891240495,0.0412462
162.34102368,17.94191009,0.055836
162.528824108,18.092699382,0.0567358
163.057622051,18.198523767,0.0365132
163.483032933,18.193542547,0.0552796
163.628234632,18.203975318,0.0419903
164.25594316,18.204723657,0.0308352
164.31699326,18.201463132,0.0211937
164.283534784,18.357945611,0.0555176
164.817665947,18.325212405,0.0526898
165.571243424,18.316502959,0.0313667
137.278612082,13.727178337,0.0549421
139.738636508,14.260087262,0.0557655
142.662712107,14.887728386,0.0342405
144.403787874,15.423506379,0.050393
145.830177639,15.641050222,0.0283161
146.913044191,15.908727777,0.050593
147.820267528,16.04774109,0.0661932
148.647824977,16.290755981,0.0397891
148.955823443,16.337235885,0.0631345
149.072517781,16.267422198,0.0518791
149.586745798,16.49953042,0.0393007
149.799396559,16.478204843,0.0263998
151.192963822,16.723090684,0.0342512
152.186363564,16.807297907,0.0340224
152.347456309,16.957857571,0.0388578
152.878780517,17.027564395,0.0530045
154.414970878,17.386333228,0.0283334
155.549514471,17.558172913,0.0484895
157.289603944,17.731016683,0.0657859
157.483716448,17.700066194,0.0658889
157.981155011,17.817702819,0.0549144
158.384422076,18.01383461,0.0506194
158.590587553,17.964913157,0.0288061
158.487706072,18.039944467,0.0512653
159.492955517,18.119188845,0.0465486
160.846921167,18.228903423,0.0505061
160.970571126,18.237657602,0.0403218
161.670934191,18.402115861,0.0660641
162.262274696,18.383604435,0.0533268
162.436396003,18.5761915,0.0668293
162.588471118,18.513702235,0.0525364
162.742635946,18.564964217,0.0555473
162.923944282,18.480819869,0.0203055
164.777932684,18.702302509,0.0581599
164.877668093,18.852162487,0.020121
165.435195692,18.721494651,0.0220758
166.001676162,18.974683141,0.0666651
166.170132574,18.800365936,0.0662246
137.177753971,13.95958608,0.0497064
137.354700773,14.135506333,0.0499005
141.349541595,15.084049833,0.0541345
141.518191611,15.031817853,0.0541786
142.415924587,15.243778647,0.06448
144.364433469,15.831938858,0.0500598
144.965808594,15.995677085,0.0268202
145.55905889,16.108871239,0.0516344
146.085034821,16.239362587,0.0287789
147.876507345,16.446548536,0.0508449
149.703085394,16.959084438,0.0513844
150.272539919,16.938844203,0.0261671
152.319610906,17.336027088,0.0339755
152.778770684,17.399891219,0.0339164
155.552523394,17.859646388,0.0262535
155.553599992,17.853775874,0.0285776
155.571623657,17.881845317,0.0254525
156.375724774,17.967073759,0.0663104
156.72678839,18.102961016,0.044309
156.817204033,18.06511244,0.0439298
156.828383809,18.012859199,0.0663631
157.776813418,18.291953444,0.0546394
158.291864575,18.41661224,0.066639
158.928671104,18.317029262,0.065494
159.366084278,18.422187544,0.0625293
159.894514466,18.649680713,0.0287075
160.275711042,18.719212454,0.0556884
161.139384929,18.663677994,0.046672
161.076681265,18.742204596,0.0661813
162.256526527,18.878623386,0.0551474
162.714018284,18.900853718,0.0548072
162.85521147,19.014394521,0.0295941
163.376450792,18.930578463,0.0284287
164.015779729,19.080588968,0.051223
164.076156041,19.008602844,0.0444144
164.21565244,19.13993748,0.0554119
164.373592251,19.051429766,0.045021
164.672714606,19.081487182,0.0530628
164.868107696,19.154124249,0.0571316
164.9589659,19.246167015,0.0518897
165.793423166,19.185585168,0.064619
165.911174957,19.328702498,0.0307501
144.834231602,16.363731314,0.0291321
147.386262081,16.824635605,0.0503856
148.936097113,17.08496544,0.0643605
149.026776716,17.078358569,0.0628287
150.061967711,17.358817089,0.0344694
150.424673618,17.463611986,0.0534009
150.587448274,17.422846246,0.0264628
152.548816144,17.715803462,0.0338857
155.021809922,18.218468753,0.0565371
155.62996859,18.24398507,0.0548516
155.7359366,18.3447229,0.0389669
155.795000519,18.353895128,0.0377501
156.540424579,18.507015519,0.0432601
156.591367671,18.451958233,0.0419654
156.836165952,18.530982286,0.0266283
158.456097635,18.880518975,0.054524
158.554032155,18.864742838,0.0553717
159.403101634,18.96684449,0.0577246
160.576031026,19.114775994,0.0479991
160.856523888,19.060452409,0.0490882
160.879583703,19.028009122,0.0440961
160.999195897,19.227350521,0.0422856
161.256162197,19.273636255,0.0553692
161.160509011,19.182440314,0.0474946
161.782746412,19.238357525,0.0566344
163.355102351,19.36166163,0.0668806
164.195092719,19.551357973,0.0457674
164.475025465,19.597926256,0.0319181
165.485318349,19.613371707,0.0475926
165.444300045,19.709151425,0.0559205
163.931663587,19.834277924,0.0542376
164.711721441,20.098057517,0.0474441
166.145223053,20.08060504,0.0273389
160.696990055,17.220324772,0.0481696
160.792563881,17.252503396,0.0515204
161.268025271,17.306148444,0.0443232
161.38604719,17.240286155,0.0436921
161.918176953,17.40167318,0.0568073
162.423671882,17.51630152,0.0409911
163.123653016,17.563746332,0.038129
163.156081709,17.424068216,0.0668861
164.938202294,17.650430053,0.0301912
165.641243412,17.768090488,0.046216
165.747263337,17.773025744,0.0593206
165.939592804,17.914032041,0.0595242
169.51488989,18.179018436,0.0567083
172.760782868,18.391703269,0.0493218
173.374942023,18.504848233,0.0411702
173.67181156,18.434390949,0.0623333
175.007170649,18.566035102,0.0269031
176.344829159,18.656179589,0.0272808
176.81258461,18.715871838,0.0378153
177.012600725,18.649370013,0.0417308
160.677786217,17.554982215,0.0475119
161.451741225,17.775000744,0.0666451
162.145278361,17.785409786,0.066792
162.681662217,17.866663195,0.0317812
162.663975484,17.957984277,0.0560637
162.962006701,17.838142473,0.038036
163.079775509,17.877715233,0.0565346
163.096132134,17.912087797,0.0569769
163.143668965,17.984902922,0.0556128
164.471674413,18.041921732,0.0310185
164.670767126,18.080996075,0.0311229
165.232420591,18.119073668,0.0660778
165.776535071,18.24214655,0.0669137
166.146156733,18.357403905,0.0666691
166.198719946,18.238456532,0.0664157
166.768153411,18.300964177,0.066676
168.923423133,18.555993851,0.0448911
169.113848159,18.554904548,0.0599012
169.47373946,18.496997631,0.0608448
170.487226623,18.700900817,0.0617062
171.24964148,18.640409936,0.0427734
172.000469035,18.893295607,0.0421638
174.378027304,19.042565959,0.0295458
176.968648239,19.155312645,0.0375421
177.29722239,19.177429651,0.0392231
160.760942072,18.139408752,0.0506022
161.031558582,18.168803927,0.056377
161.244775828,18.10051076,0.0565987
164.555737582,18.464469524,0.0555792
164.876813323,18.631758856,0.0560847
165.281288471,18.519538054,0.035637
166.054174977,18.767564268,0.0663444
173.266323116,19.370740216,0.0328651
173.784021285,19.233516156,0.0359909
174.32349967,19.360092678,0.047797
175.182300836,19.475007965,0.0481228
175.483694177,19.50928553,0.0562664
175.791786771,19.424328567,0.065403
176.004090143,19.498468815,0.0653005
176.40533657,19.393923577,0.0372384
177.718632559,19.519668831,0.0395971
177.75520168,19.625486286,0.0387831
177.762534554,19.528738425,0.0385237
177.838557593,19.492700675,0.0399916
160.8044978,18.380418126,0.056035
161.868539996,18.700468243,0.029639
162.035150599,18.604190943,0.0460583
162.245128145,18.757475278,0.0534798
162.280788656,18.573320993,0.053635
162.754508741,18.736117741,0.0609683
162.762260362,18.805547154,0.0570542
163.969970202,18.962690461,0.0370874
164.365246031,18.919225268,0.0556498
164.820425671,18.986002211,0.0531323
165.817933867,19.114123692,0.0314747
165.944582563,19.183795973,0.0550954
166.126404006,19.192137141,0.0658384
170.254978669,19.584696686,0.0329389
170.463132103,19.585927724,0.0635355
171.849563061,19.647052023,0.0520273
172.20354696,19.647378339,0.0527106
172.784027257,19.712679913,0.0530104
176.356252973,19.818144339,0.0281664
176.274260246,19.79248891,0.0666493
160.297061302,18.889558848,0.0553799
160.740599553,18.921575242,0.0567605
160.819751922,18.865816219,0.0564613
161.28850101,18.972977633,0.0283323
161.531937683,18.941018133,0.0198896
162.436115259,19.172831912,0.0545452
164.079325431,19.267086319,0.051601
164.780445286,19.284529455,0.0560517
164.915996417,19.375063445,0.0519946
165.779110944,19.56331457,0.0593715
165.94059632,19.560652878,0.0592748
166.123532001,19.532048919,0.0667658
166.052516871,19.51838045,0.0597082
168.051135966,19.661195607,0.0263432
169.070386638,19.897650347,0.064289
169.316932339,19.900959866,0.0319158
170.525130616,19.913497823,0.0512245
170.70230502,19.933578987,0.0614241
171.231959044,19.933157076,0.0513214
171.260729524,19.989144468,0.050898
171.348455232,20.006450473,0.0448058
171.435452555,20.042528642,0.0448816
171.53590336,20.075142963,0.0448314
171.887595156,19.969737374,0.0431711
173.161043444,20.098034591,0.0333755
173.667970802,20.24175867,0.0312223
173.831561328,20.079809501,0.0650357
173.994721019,20.259169277,0.0623012
174.173567461,20.110800494,0.0618772
174.562240489,20.178318427,0.0639101
176.486926696,20.30286592,0.0487952
177.295107113,20.3099469,0.0359858
177.402762771,20.399909806,0.0361716
160.732601393,19.319270154,0.0554872
160.961991898,19.255098041,0.0554558
161.136566311,19.371560541,0.055331
161.27459209,19.446345355,0.0556933
161.718796342,19.464760443,0.0560698
161.866743973,19.467818434,0.0563521
162.124881619,19.522928613,0.0541735
162.186971182,19.481497411,0.0544168
162.418621566,19.589032895,0.0375849
163.509292071,19.672698523,0.0373279
163.963872358,19.818208698,0.0493497
164.157257291,19.650404591,0.0582056
165.688668303,19.910962919,0.027378
166.547310259,20.035950716,0.0597991
166.693139177,20.060697477,0.0323415
169.631343251,20.269672548,0.064023
171.97287169,20.55685521,0.0649762
172.491792514,20.592958814,0.0640727
