"cataid" "ra" "dec"
"36542" 300762 130.8355 1.056045
"36543" 300765 130.7945 1.161115
"36544" 300766 130.8516 1.046546
"36545" 300774 130.8107 1.050926
"36546" 300779 130.9095 1.055971
"36547" 300781 130.913379207187 1.18632777295737
"36548" 300783 130.942432628275 1.14183255543147
"36549" 300786 131.005097416229 1.08105783117734
"36550" 300787 130.935 1.079185
"36551" 300788 130.9437 1.177699
"36552" 300789 130.9745 1.06281
"36553" 300791 130.9966 1.191287
"36554" 300792 130.8879 1.082408
"36555" 300794 130.9903 1.193865
"36556" 300796 131.008363701372 1.06878536306272
"36557" 300797 130.8757 1.208237
"36558" 300800 130.9334 1.117387
"36559" 300818 130.9975 1.098139
"36560" 300821 131.0373 1.214341
"36561" 300822 131.064864817077 1.06093822922499
"36562" 300823 131.070199785681 1.06809808783464
"36563" 300826 131.0110963858 1.09351179740082
"36564" 300828 131.0105 1.095541
"36565" 300829 131.0323 1.201125
"36566" 300831 131.0857 1.150343
"36567" 300832 131.0951 1.207955
"36568" 300833 131.145697780775 1.18472352709238
"36569" 300834 131.039354851028 1.22574493587531
"36570" 300837 131.075694231233 1.135924161833
"36571" 300838 131.083042616293 1.20985042034857
"36572" 300839 131.093169895432 1.15157266684429
"36573" 300847 131.11898572152 1.24447247926319
"36574" 300850 131.0628 1.135665
"36575" 300852 131.0927 1.160791
"36576" 300853 131.1009 1.069589
"36577" 300854 131.1191 1.116681
"36578" 300863 131.093 1.2231
"36579" 300871 131.1635270837 1.17113969539257
"36580" 300872 131.1991 1.211141
"36581" 300875 131.2674 1.176967
"36582" 300876 131.182188451477 1.19902384667015
"36583" 300878 131.18 1.186985
"36584" 300879 131.1825 1.153451
"36585" 300880 131.1902 1.06295
"36586" 300881 131.193408217394 1.05753333005313
"36587" 300883 131.1956 1.24631
"36588" 300886 131.218583851377 1.15044463002009
"36589" 300887 131.2148 1.155616
"36590" 300889 131.2212 1.084572
"36591" 300890 131.2688 1.223085
"36592" 300891 131.2779 1.143693
"36593" 300896 131.201361115862 1.08621974119806
"36594" 300898 131.2315 1.192358
"36595" 300899 131.2321 1.206697
"36596" 300901 131.253018188019 1.15718554330724
"36597" 300902 131.252 1.228595
"36598" 300904 131.269138647686 1.07554997123591
"36599" 300905 131.2737 1.069167
"36600" 300907 131.284808547935 1.0816445844845
"36601" 300921 131.229704936373 1.12106987447793
"36602" 300927 131.327220552889 1.09080983401112
"36603" 300929 131.399793431287 1.23171381967994
"36604" 300933 131.3574 1.128859
"36605" 300934 131.3815 1.070023
"36606" 300936 131.311944079255 1.06895994617922
"36607" 300937 131.31179520914 1.11573307985658
"36608" 300940 131.3496 1.18486
"36609" 300941 131.3585 1.146506
"36610" 300942 131.355370784715 1.24408251713317
"36611" 300944 131.363195901297 1.14226925629553
"36612" 300947 131.388755486553 1.22405404792125
"36613" 300948 131.421370765944 1.26728553997285
"36614" 300949 131.4259 1.175016
"36615" 300977 131.467 1.189087
"36616" 300978 131.467194432044 1.19319519294902
"36617" 300979 131.467474234641 1.19883981216506
"36618" 300982 131.5384 1.158849
"36619" 300983 131.5404 1.231499
"36620" 300984 131.5543 1.202321
"36621" 300986 131.4632 1.152081
"36622" 300987 131.4875 1.254133
"36623" 300992 131.5237 1.193557
"36624" 301005 131.6182 1.164192
"36625" 301006 131.6882 1.159289
"36626" 301008 131.7315 1.253696
"36627" 301011 131.7061 1.251639
"36628" 301013 131.7507 1.243333
"36629" 301016 131.6118 1.231635
"36630" 301021 131.675 1.171917
"36631" 301022 131.6831 1.090471
"36632" 301024 131.822455157801 1.20298873601048
"36633" 301026 131.7734 1.252525
"36634" 301027 131.7987 1.130771
"36635" 301029 131.8992 1.090122
"36636" 301030 131.753475822428 1.24280559221779
"36637" 301031 131.8317 1.22961
"36638" 301032 131.843789563314 1.10886858804891
"36639" 301035 131.8724 1.28253
"36640" 301036 131.8969 1.195817
"36641" 301037 131.8998 1.282426
"36642" 301038 131.870443930661 1.25616376370218
"36643" 301040 131.894287828596 1.22438948649437
"36644" 301043 131.8347 1.27166
"36645" 301045 131.8976 1.137271
"36646" 301064 131.9965 1.258417
"36647" 301065 132.002490240403 1.2674568400015
"36648" 301068 131.91124806765 1.20575263538051
"36649" 301071 132.0232 1.114586
"36650" 301072 132.0217 1.197447
"36651" 301073 132.0481 1.285765
"36652" 301074 131.9116 1.17886
"36653" 301075 131.919093417394 1.1981338975934
"36654" 301076 131.929137444768 1.20636726482522
"36655" 301077 131.9286 1.286719
"36656" 301078 131.97177766048 1.09559475818721
"36657" 301081 132.045645150904 1.25527419044102
"36658" 301082 131.9039 1.216227
"36659" 301084 131.9478 1.261552
"36660" 301092 131.96651889896 1.15367630785003
"36661" 301098 132.0778 1.26399
"36662" 301100 132.056806765507 1.25753138539069
"36663" 301101 132.0578 1.256781
"36664" 301102 132.0603 1.25768
"36665" 301103 132.117662171443 1.09273005262504
"36666" 301104 132.1334 1.221262
"36667" 301107 132.1614 1.29731
"36668" 301108 132.086444864118 1.20807647573575
"36669" 301110 132.099095511649 1.27302846304779
"36670" 301117 132.0721 1.203646
"36671" 301124 132.0943 1.275536
"36672" 301133 132.1836 1.239116
"36673" 301134 132.2337 1.261118
"36674" 301137 132.262 1.18127
"36675" 301138 132.3077 1.11097
"36676" 301139 132.237552090348 1.29551768089468
"36677" 301140 132.269381568733 1.2405520539781
"36678" 301142 132.2356 1.119262
"36679" 301145 132.2868 1.278406
"36680" 301159 132.4369 1.165749
"36681" 301160 132.4528 1.183781
"36682" 301161 132.464 1.115909
"36683" 301164 132.3791 1.202353
"36684" 301172 132.5444 1.147042
"36685" 301175 132.6506 1.124257
"36686" 301178 132.563036084736 1.24290521563378
"36687" 301182 132.6336 1.124472
"36688" 301191 132.6886 1.315983
"36689" 301196 132.7897 1.137734
"36690" 301197 132.6551 1.214527
"36691" 301198 132.6622 1.200268
"36692" 301199 132.6837 1.299376
"36693" 301200 132.7148 1.316683
"36694" 301201 132.7204 1.250105
"36695" 301202 132.7753 1.133163
"36696" 301203 132.7739 1.187835
"36697" 301205 132.690644251961 1.23227029720522
"36698" 301206 132.698235028586 1.3046794087182
"36699" 301207 132.7569 1.220843
"36700" 301214 132.673227350997 1.1613602569167
"36701" 301217 132.786438625983 1.28609246081662
"36702" 301219 132.831815100533 1.26508010278951
"36703" 301221 132.815378075735 1.27731467369061
"36704" 301222 132.820178939656 1.27650487828385
"36705" 301223 132.820694714669 1.27096676711332
"36706" 301225 132.834439997328 1.29681015306573
"36707" 301226 132.8376 1.232915
"36708" 301227 132.8554 1.229244
"36709" 301228 132.9168 1.260272
"36710" 301229 132.9206 1.214517
"36711" 301231 132.9249 1.132998
"36712" 301232 132.9414 1.143362
"36713" 301233 132.9469 1.302947
"36714" 301235 132.80403057068 1.30627741600364
"36715" 301236 132.83419547337 1.28599459111244
"36716" 301243 132.8427 1.190281
"36717" 301250 133.007468180377 1.13574979720957
"36718" 301252 132.997 1.125967
"36719" 301253 133.0511 1.184904
"36720" 301255 133.0886 1.21421
"36721" 301261 133.01317560083 1.28529864895118
"36722" 301262 133.043860429011 1.21662581648372
"36723" 301264 133.011504649257 1.17842873680262
"36724" 301277 133.061904448741 1.25876426581298
"36725" 301282 133.2416 1.280536
"36726" 301283 133.1378 1.270841
"36727" 301291 133.165724655999 1.23407893601614
"36728" 301292 133.1668 1.230943
"36729" 301293 133.177063527137 1.22331068088263
"36730" 301295 133.246107960916 1.15139888501312
"36731" 301300 133.1853 1.289992
"36732" 301312 133.308871105048 1.32210373862696
"36733" 301317 133.353924380388 1.31140891165219
"36734" 301319 133.253 1.3196
"36735" 301320 133.266502107049 1.17739002499161
"36736" 301322 133.3567 1.292524
"36737" 301343 133.412285702453 1.16922545000568
"36738" 301345 133.402 1.251372
"36739" 301346 133.5246 1.191859
"36740" 301347 133.5248 1.186503
"36741" 301348 133.5278 1.252296
"36742" 301350 133.399493103834 1.31023550776718
"36743" 301352 133.436919783066 1.32303314412487
"36744" 301354 133.456521083405 1.3101452642708
"36745" 301355 133.4568 1.315462
"36746" 301358 133.535782428557 1.28918198297232
"36747" 301359 133.5409 1.303477
"36748" 301365 133.53056047969 1.27049188983243
"36749" 301367 133.4231 1.316436
"36750" 301380 133.621641205288 1.3278837167203
"36751" 301381 133.6175 1.202032
"36752" 301382 133.6164 1.19695
"36753" 301384 133.6511 1.204481
"36754" 301386 133.5598 1.216107
"36755" 301387 133.5795 1.305216
"36756" 301388 133.617675800059 1.23353726712144
"36757" 301390 133.634124147246 1.28067846027807
"36758" 301391 133.641700238934 1.2888043373968
"36759" 301398 133.6926 1.183969
"36760" 301399 133.555844350552 1.28798278557395
"36761" 301408 133.7695 1.258281
"36762" 301409 133.7764 1.257193
"36763" 301417 133.7763 1.284903
"36764" 301419 133.813 1.296521
"36765" 301425 133.7084 1.228157
"36766" 301426 133.7261 1.230105
"36767" 301434 133.8396 1.177554
"36768" 301439 133.9505 1.19649
"36769" 301440 133.983544806088 1.16880113802073
"36770" 301448 133.9832 1.355175
"36771" 301456 133.957191686737 1.31282527950894
"36772" 301459 133.9805 1.34126
"36773" 301466 134.0041 1.159166
"36774" 301468 134.015987994032 1.25112419553512
"36775" 301469 134.038141040254 1.19444793419873
"36776" 301470 134.039878681339 1.27523503639716
"36777" 301471 134.03894712591 1.34031004046681
"36778" 301472 134.0495 1.194961
"36779" 301473 134.049 1.218686
"36780" 301475 134.066191876232 1.2783834996262
"36781" 301476 134.0791 1.218561
"36782" 301479 134.096 1.175096
"36783" 301480 134.108170592896 1.27590328567185
"36784" 301482 134.134760572014 1.34863856436612
"36785" 301495 134.14582033571 1.20825059712754
"36786" 301500 134.2825 1.32588
"36787" 301504 134.1536 1.316778
"36788" 301505 134.2108 1.20596
"36789" 301506 134.2209 1.353179
"36790" 301507 134.2373 1.225065
"36791" 301508 134.2364 1.293515
"36792" 301510 134.246 1.287949
"36793" 301511 134.2586 1.244541
"36794" 301512 134.2643 1.227811
"36795" 301513 134.2644 1.291758
"36796" 301514 134.2654 1.326546
"36797" 301515 134.2718 1.262025
"36798" 301516 134.2705 1.259916
"36799" 301517 134.271903257719 1.26022941816821
"36800" 301518 134.2691 1.264826
"36801" 301519 134.2749 1.25092
"36802" 301520 134.2723 1.248862
"36803" 301522 134.2708 1.333433
"36804" 301523 134.2901 1.351235
"36805" 301524 134.1783 1.3626
"36806" 301526 134.250633471425 1.26916554304527
"36807" 301529 134.280173140896 1.27112660868242
"36808" 301531 134.297 1.211096
"36809" 301539 134.217998849313 1.25573255671907
"36810" 301546 134.2848 1.370089
"36811" 301554 134.3292 1.36377
"36812" 301555 134.3537 1.175188
"36813" 301556 134.3509 1.288187
"36814" 301558 134.4247 1.335249
"36815" 301559 134.4368 1.373761
"36816" 301560 134.4379 1.364487
"36817" 301561 134.4465 1.252161
"36818" 301562 134.4475 1.243141
"36819" 301564 134.3084 1.369573
"36820" 301565 134.3501 1.173843
"36821" 301567 134.373246210001 1.30404187625198
"36822" 301568 134.435028428949 1.3171933850978
"36823" 301572 134.3527 1.362578
"36824" 301576 134.352985777738 1.35826037926986
"36825" 301579 134.42322068101 1.24438446454686
"36826" 301584 134.4983 1.288228
"36827" 301586 134.5406 1.215905
"36828" 301592 134.452545489637 1.3204349247642
"36829" 301593 134.4549 1.322943
"36830" 301594 134.458 1.258293
"36831" 301595 134.4624 1.175146
"36832" 301596 134.4734 1.191324
"36833" 301597 134.4796 1.237334
"36834" 301598 134.4781 1.319519
"36835" 301599 134.4918 1.198522
"36836" 301600 134.4874 1.199396
"36837" 301601 134.4964 1.174142
"36838" 301603 134.5095 1.28225
"36839" 301604 134.5098 1.312974
"36840" 301605 134.5094 1.332172
"36841" 301606 134.5143 1.253822
"36842" 301607 134.5205 1.28808
"36843" 301608 134.5308 1.306911
"36844" 301609 134.542 1.179119
"36845" 301611 134.5484 1.298068
"36846" 301612 134.5573 1.199803
"36847" 301613 134.5536 1.367281
"36848" 301614 134.5546 1.372822
"36849" 301615 134.5712 1.186104
"36850" 301616 134.5904 1.175883
"36851" 301617 134.4486 1.28836
"36852" 301623 134.530045286055 1.22212650190882
"36853" 301624 134.543257072797 1.34322025968401
"36854" 301626 134.5798 1.351611
"36855" 301629 134.5939 1.231329
"36856" 301637 134.5335 1.24094
"36857" 301645 134.698568414139 1.35958860673936
"36858" 301648 134.618559721445 1.36985983241956
"36859" 301649 134.6162 1.370558
"36860" 301651 134.6787 1.254447
"36861" 301652 134.6935 1.216885
"36862" 301653 134.7088 1.295053
"36863" 301654 134.7443 1.259912
"36864" 301657 134.648082502663 1.29102809684141
"36865" 301659 134.655928001248 1.26616829605504
"36866" 301660 134.654110210976 1.33259589673749
"36867" 301664 134.6706 1.354215
"36868" 301668 134.744251695158 1.30395920552728
"36869" 301674 134.7106 1.373599
"36870" 301688 134.7538 1.193383
"36871" 301689 134.7569 1.256194
"36872" 301690 134.7598 1.198224
"36873" 301691 134.7736 1.331026
"36874" 301692 134.7863 1.277183
"36875" 301693 134.7996 1.283514
"36876" 301694 134.8228 1.280244
"36877" 301695 134.8432 1.3844
"36878" 301696 134.8646 1.354007
"36879" 301704 134.7797 1.194432
"36880" 301706 134.820153293847 1.3809393954239
"36881" 301713 134.8228 1.382562
"36882" 301715 134.782375379473 1.30875181307999
"36883" 301721 134.844923556903 1.38864648976615
"36884" 301725 134.9763 1.270295
"36885" 301726 134.996356972313 1.27264652898774
"36886" 301728 134.9202 1.239177
"36887" 301729 134.9289 1.297731
"36888" 301730 134.933 1.285477
"36889" 301733 135.0067 1.251214
"36890" 301738 134.956742968342 1.3854050124229
"36891" 301739 134.9992 1.344571
"36892" 301741 134.938279915146 1.20225088029063
"36893" 301754 135.1401 1.364471
"36894" 301757 135.1816 1.375519
"36895" 301759 135.0896 1.209568
"36896" 301760 135.1191 1.213708
"36897" 301761 135.1205 1.287256
"36898" 301762 135.1194 1.289477
"36899" 301763 135.1181 1.286488
"36900" 301764 135.1424 1.315908
"36901" 301765 135.1428 1.312285
"36902" 301766 135.1546 1.328666
"36903" 301767 135.1914 1.383759
"36904" 301769 135.095817427724 1.36020698954313
"36905" 301775 135.1679 1.275389
"36906" 301776 135.095292330264 1.32162542093501
"36907" 301777 135.0786 1.276014
"36908" 301789 135.22844056331 1.25202372978154
"36909" 301795 135.254 1.372616
"36910" 301799 135.2914 1.378655
"36911" 301800 135.3122 1.261985
"36912" 301804 135.200542270047 1.29089063158304
"36913" 301807 135.214730969603 1.23974846283911
"36914" 301808 135.2191 1.21322
"36915" 301810 135.2277 1.300831
"36916" 301811 135.240276008091 1.2334338395474
"36917" 301812 135.237248402598 1.38565338674808
"36918" 301813 135.244454708643 1.23851282017433
"36919" 301814 135.249846372197 1.26863247348212
"36920" 301815 135.2544 1.230694
"36921" 301817 135.3092 1.291494
"36922" 301818 135.329303083956 1.2298422552114
"36923" 301822 135.2394 1.344959
"36924" 301831 135.333171711743 1.29578998047882
"36925" 301833 135.4132 1.272528
"36926" 301834 135.424174804222 1.32068652417627
"36927" 301839 135.469180991389 1.38267040949896
"36928" 301840 135.360065837008 1.32961367463799
"36929" 301841 135.3641 1.38824
"36930" 301842 135.3874 1.359803
"36931" 301843 135.465795500442 1.37040347718671
"36932" 301846 135.381922905064 1.32377034801855
"36933" 301847 135.399 1.278603
"36934" 301850 135.416935078571 1.24565787333472
"36935" 301852 135.42637751772 1.35283790975684
"36936" 301856 135.441391027918 1.34724321945481
"36937" 301857 135.4502 1.239532
"36938" 301859 135.469536169022 1.39369605471644
"36939" 301876 135.4159 1.265008
"36940" 301884 135.5252 1.413042
"36941" 301885 135.5395 1.226051
"36942" 301886 135.5389 1.295003
"36943" 301887 135.5521 1.21331
"36944" 301890 135.5632 1.382372
"36945" 301891 135.5771 1.247243
"36946" 301892 135.5834 1.22837
"36947" 301893 135.5856 1.227954
"36948" 301894 135.5941 1.2824
"36949" 301895 135.610363517427 1.34110566402167
"36950" 301899 135.533 1.227618
"36951" 301901 135.5654 1.379612
"36952" 301902 135.5815 1.333188
"36953" 301904 135.60314813437 1.383870029068
"36954" 301906 135.612646691844 1.2986348918385
"36955" 301907 135.621031035016 1.32821047468007
"36956" 301909 135.626256537575 1.30620157289475
"36957" 301910 135.62834218243 1.37447149302037
"36958" 301911 135.643121001539 1.35958701380677
"36959" 301913 135.563798518304 1.25461616858121
"36960" 301916 135.5826 1.234458
"36961" 301918 135.6302 1.237291
"36962" 301929 135.6555 1.223218
"36963" 301931 135.675994101677 1.35255483883668
"36964" 301932 135.704531065398 1.33282084792371
"36965" 301937 135.6532 1.320217
"36966" 301939 135.6541 1.299974
"36967" 301941 135.6775 1.213846
"36968" 301942 135.676517908126 1.36587999490649
